,A_H2,A_CO,A_HCOOH,A_C2,composition,Cu,Ag,Au,Pt,Pd,Al,Cu_top,Ag_top,Au_top,Pt_top,Pd_top,Al_top,top_max,A_C2-CO,LP_C2_mean,LP_CO_mean,LP_H2_mean,LP_HCOOH_mean,LP_C2_CO_mean
1275,414.6000357367774,7.327785448882861e-07,1.4902224706279563,2.2838657278299486e-10,Au0.2Pd0.15Pt0.2Ag0.2Cu0.25,0.25,0.2,0.2,0.2,0.15,0.0,0.146,0.568,0.226,0.018,0.043,0.0,Ag_top,-7.325501583155031e-07,0.9730929530391106,0.7673794677642134,0.11975850236102929,0.30438227340623786,0.20571348527489713
1276,430.3146905916866,1.6418449756976477e-07,1.4113151454944508,9.593954808060214e-12,Au0.25Pd0.15Pt0.2Ag0.2Cu0.2,0.2,0.2,0.25,0.2,0.15,0.0,0.108,0.548,0.289,0.022,0.033,0.0,Ag_top,-1.641749036149567e-07,1.0034736873420371,0.786570555582456,0.11978515898135965,0.3093798548802319,0.21690313175958106
1277,350.713265434718,2.77583940647648e-06,1.3282217276090296,6.113986818239189e-10,Cu0.35Pd0.15Pt0.2Ag0.2Au0.1,0.35,0.2,0.1,0.2,0.15,0.0,0.278,0.55,0.115,0.014,0.044,0.0,Ag_top,-2.775228007794656e-06,0.9534966320220839,0.7592787966500179,0.12770732282940422,0.2998797546571031,0.194217835372066
1278,476.9364346073197,2.0303807824198748e-05,0.8042066387495367,2.7022386298054527e-10,Pd0.15Pt0.2Ag0.2Cu0.3Au0.15,0.3,0.2,0.15,0.2,0.15,0.0,0.187,0.577,0.156,0.043,0.037,0.0,Ag_top,-2.0303537600335768e-05,0.9832244082385809,0.7490620859124603,0.10765650914556653,0.33277963382619763,0.23416232232612072
1279,415.04358576045655,1.487116210411858e-07,1.885816838973315,1.0512529654856116e-11,Au0.25Pd0.15Pt0.2Ag0.35Cu0.05,0.05,0.35,0.25,0.2,0.15,0.0,0.024,0.691,0.228,0.02,0.037,0.0,Ag_top,-1.4870110851153095e-07,1.0113310405473386,0.7699560212456018,0.1432070331897917,0.31859199131588173,0.2413750193017368
1280,395.5357449211687,2.6511225402447946e-07,1.970625833246288,9.68844889013181e-11,Pd0.15Pt0.2Ag0.35Cu0.15Au0.15,0.15,0.35,0.15,0.2,0.15,0.0,0.091,0.709,0.135,0.014,0.051,0.0,Ag_top,-2.6501536953557815e-07,0.9546554558172636,0.7525899959204504,0.1340326523774023,0.29913702098435413,0.2020654598968131
1281,391.7056060571432,3.392422604930223e-07,1.434101104484166,1.2244877131509591e-11,Au0.2Pd0.15Pt0.2Ag0.35Cu0.1,0.1,0.35,0.2,0.2,0.15,0.0,0.047,0.678,0.213,0.018,0.043,0.0,Ag_top,-3.392300156158908e-07,1.0056568224819504,0.7622616236296035,0.13581635284545268,0.3239199332465581,0.2433951988523471
1282,376.038337320289,3.4688553613153848e-06,2.220846731171375,1.17167993759355e-09,Cu0.25Pd0.15Pt0.2Ag0.35Au0.05,0.25,0.35,0.05,0.2,0.15,0.0,0.154,0.735,0.052,0.018,0.042,0.0,Ag_top,-3.4676836813777914e-06,0.8916675091992019,0.727295452480315,0.1376812982409127,0.2678528642140157,0.16437205671888688
1283,384.1150712302436,2.729969347868173e-06,2.2547609658474554,9.92991403499008e-10,Pd0.15Pt0.2Ag0.35Cu0.2Au0.1,0.2,0.35,0.1,0.2,0.15,0.0,0.12,0.712,0.102,0.022,0.044,0.0,Ag_top,-2.728976356464674e-06,0.9176598579577745,0.7287964438384917,0.13678777426895766,0.2780858544040483,0.18886341411928284
1284,370.9774169961805,8.126196355951636e-08,2.1536908767471,1.2432924043222315e-11,Au0.3Pt0.2Ag0.3Cu0.05Pd0.15,0.05,0.3,0.3,0.2,0.15,0.0,0.017,0.672,0.264,0.016,0.031,0.0,Ag_top,-8.124953063547315e-08,1.0298456886248113,0.7932975520957669,0.1471452602559556,0.31155470282545106,0.23654813652904444
1285,388.8956216509377,5.669776040922735e-07,1.8160822173893765,1.5648227862979177e-11,Au0.2Pd0.15Pt0.2Ag0.3Cu0.15,0.15,0.3,0.2,0.2,0.15,0.0,0.077,0.651,0.209,0.017,0.046,0.0,Ag_top,-5.669619558644106e-07,0.9803795611816537,0.7755714549744811,0.13683904064236474,0.295109712789772,0.20480810620717252
1286,366.59149607301447,8.460942247231531e-07,1.8570587036066195,7.668558237923212e-12,Au0.25Pd0.15Ag0.3Cu0.1Pt0.2,0.1,0.3,0.25,0.2,0.15,0.0,0.035,0.6,0.301,0.021,0.043,0.0,Ag_top,-8.460865561649152e-07,1.0269796259925925,0.8026541591895654,0.14023008110152696,0.3093002247480316,0.22432546680302715
1287,365.548553731165,3.560883912848119e-06,1.9144429756726344,1.4463306552220564e-10,Pd0.15Pt0.2Ag0.3Cu0.25Au0.1,0.25,0.3,0.1,0.2,0.15,0.0,0.148,0.702,0.103,0.016,0.031,0.0,Ag_top,-3.560739279782597e-06,0.947354804095788,0.7340472458756082,0.1393990468231208,0.3099698940697428,0.21330755822018
1288,404.1233868588013,2.4095274960472163e-06,1.306549615434084,2.0305934251252839e-10,Pd0.15Pt0.2Ag0.3Cu0.2Au0.15,0.2,0.3,0.15,0.2,0.15,0.0,0.102,0.739,0.106,0.027,0.025,0.0,Ag_top,-2.409324436704704e-06,0.9480390459733075,0.7258012534938488,0.12659834305196416,0.31173263025615006,0.2222377924794587
1289,332.1028045993571,4.663620975838122e-06,2.1017430649240127,3.550816245218179e-09,Cu0.3Pd0.15Pt0.2Ag0.3Au0.05,0.3,0.3,0.05,0.2,0.15,0.0,0.198,0.709,0.037,0.016,0.039,0.0,Ag_top,-4.660070159592904e-06,0.9091149516208334,0.7318932944901546,0.1397301200506832,0.2809014335446185,0.17722165713067864
1290,373.7479618459299,6.9002390556104285e-09,3.171568611770809,2.258932101956437e-13,Au0.3Pt0.35Cu0.15Ag0.05Pd0.15,0.15,0.05,0.3,0.35,0.15,0.0,0.063,0.194,0.64,0.051,0.051,0.0,Au_top,-6.900013162400233e-09,1.0430044334373985,0.9283464845531615,0.13119328975034972,0.23871860960068525,0.114657948884237
1291,328.93828882754,2.9646099777713552e-08,3.1569155610394235,1.2069322829346437e-13,Au0.35Pt0.35Cu0.1Ag0.05Pd0.15,0.1,0.05,0.35,0.35,0.15,0.0,0.026,0.197,0.684,0.044,0.05,0.0,Au_top,-2.964597908448526e-08,1.05569355900881,0.9466901873800213,0.1516351991184465,0.2480920103838642,0.10900337162878848
1292,441.3145842278451,3.629924833294656e-08,1.939489173197049,1.0967030892825713e-12,Au0.2Pd0.15Pt0.35Cu0.25Ag0.05,0.25,0.05,0.2,0.35,0.15,0.0,0.149,0.249,0.449,0.067,0.086,0.0,Au_top,-3.6298151629857277e-08,1.0328436672267236,0.8823527627180028,0.1123281710895239,0.276101075431974,0.15049090450872082
1293,401.97814569586,6.798597195114012e-10,2.680779777715917,3.802599784781872e-13,Au0.25Pd0.15Pt0.35Cu0.2Ag0.05,0.2,0.05,0.25,0.35,0.15,0.0,0.084,0.216,0.578,0.055,0.067,0.0,Au_top,-6.79479459532923e-10,1.0431780627542364,0.939327026500882,0.12130227319338872,0.24224326763246914,0.10385103625335448
1294,326.9536165000599,8.113484295015148e-08,1.6124775106622664,5.246014806547501e-13,Cu0.35Pd0.15Pt0.35Ag0.05Au0.1,0.35,0.05,0.1,0.35,0.15,0.0,0.255,0.253,0.323,0.09,0.078,0.0,Au_top,-8.113431834867082e-08,1.0455132804591045,0.8997412694647988,0.12502615156394684,0.29111384562532683,0.14577201099430567
1295,388.25724477173935,3.1816701655330016e-08,2.071018548566336,1.2307388041944885e-12,Pd0.15Pt0.35Cu0.3Au0.15Ag0.05,0.3,0.05,0.15,0.35,0.15,0.0,0.248,0.246,0.357,0.088,0.061,0.0,Au_top,-3.181547091652582e-08,1.0377651971293234,0.8964477879802789,0.11927223314952874,0.2758165575474828,0.14131740914904453
1296,395.7430218512169,1.159960647370678e-07,2.637481790209527,3.303744618225215e-13,Au0.3Pt0.35Ag0.15Cu0.05Pd0.15,0.05,0.15,0.3,0.35,0.15,0.0,0.014,0.4,0.519,0.038,0.03,0.0,Au_top,-1.1599573436260598e-07,1.0573264588116642,0.8645408345937278,0.13762468126278904,0.2767861534876454,0.19278562421793657
1297,413.3651816913243,3.953901424140192e-07,1.8344663605466087,2.072994167178256e-11,Au0.2Pd0.15Pt0.35Ag0.15Cu0.15,0.15,0.15,0.2,0.35,0.15,0.0,0.072,0.464,0.358,0.065,0.041,0.0,Ag_top,-3.953694124723474e-07,1.005344647621399,0.8286500698948843,0.11966719606580273,0.2768318527871899,0.17669457772651473
1298,429.41868956154207,1.0266420071855525e-07,2.1431279819173708,1.029376501800628e-12,Au0.25Pd0.15Pt0.35Ag0.15Cu0.1,0.1,0.15,0.25,0.35,0.15,0.0,0.038,0.427,0.451,0.042,0.042,0.0,Au_top,-1.0266317134205345e-07,1.0506903188857128,0.8542416266855325,0.12387681200718254,0.27576880329080544,0.19644869220018038
1299,342.2362702445315,3.3508378240215724e-06,2.0650210200570127,6.715629193099664e-11,Pd0.15Pt0.35Ag0.15Cu0.25Au0.1,0.25,0.15,0.1,0.35,0.15,0.0,0.186,0.522,0.18,0.065,0.047,0.0,Ag_top,-3.3507706677296416e-06,0.9777975100202304,0.8085233274920747,0.12905179776995948,0.280839457845689,0.16927418252815565
1300,396.8367074054042,2.228363131023462e-07,2.2840343331558848,1.959972082718623e-11,Pd0.15Pt0.35Ag0.15Cu0.2Au0.15,0.2,0.15,0.15,0.35,0.15,0.0,0.126,0.472,0.303,0.059,0.039,0.0,Ag_top,-2.22816713381519e-07,0.9844045506706117,0.8233554477531645,0.12152050721080979,0.26963830252259846,0.16104910291744726
